PP,Soc_NonSoc,StimImage,ValenceUserChoice
51,Social,Snews27.jpg,8
51,Social,SnewIAPS31.jpg,7
51,NonSocial,ferrari2.jpg,5
51,Social,Snews2Lum.jpg,7
51,Social,Snews5.jpg,8
51,Social,SnewIAPS35.jpg,5
51,NonSocial,pizza.jpg,7
51,NonSocial,NSadj34rjborderLum.jpg,8
51,NonSocial,NSadj36apaintrj.jpg,4
51,Social,Snewes42.jpg,8
51,NonSocial,choco9border.jpg,6
51,Social,SnewIAPS8.jpg,7
51,Social,8496.jpg,7
51,Social,Snews6.jpg,7
51,NonSocial,8503.jpg,6
51,Social,wedding.jpg,6
51,NonSocial,NSnew3Lum.jpg,6
51,Social,SnewIAPS27.jpg,8
51,Social,SnewIAPS17.jpg,6
51,Social,SnewIAPS30.jpg,7
51,NonSocial,7508.jpg,5
51,NonSocial,7430Lum.jpg,6
51,Social,5628.jpg,7
51,NonSocial,yatch.jpg,8
51,Social,Snews22.jpg,7
51,NonSocial,7400.jpg,6
51,Social,2165.jpg,8
51,NonSocial,7270Lum.jpg,5
51,NonSocial,5779.jpg,7
51,NonSocial,7200.jpg,7
51,Social,smile6.jpg,7
51,NonSocial,ring2Lum.jpg,6
51,NonSocial,7502Lum.jpg,8
51,NonSocial,cake7border.jpg,6
51,NonSocial,cake8borderLum.jpg,6
51,NonSocial,NSadj41rj.jpg,7
51,Social,fam1reading.jpg,8
51,NonSocial,popcorn.jpg,6
51,NonSocial,cake3.jpg,5
51,Social,SnewIAPS36.jpg,7
51,NonSocial,chocolate3border.jpg,6
51,Social,SnewIAPS28.jpg,6
51,Social,SnewIAPS13.jpg,7
51,Social,Snewes38border.jpg,8
51,NonSocial,NSadj1ns1rj.jpg,7
51,NonSocial,NSnew30.jpg,5
51,NonSocial,5760Lum.jpg,5
51,Social,5830.jpg,8
51,Social,childreadingborder.jpg,7
51,Social,Snews26.jpg,7
51,Social,Snewes10.jpg,7
51,NonSocial,7260.jpg,5
52,NonSocial,NSnew12.jpg,6
52,NonSocial,yatch.jpg,6
52,Social,SnewIAPS28.jpg,7
52,NonSocial,NSnew30.jpg,5
52,NonSocial,5982.jpg,5
52,Social,SnewIAPS36.jpg,7
52,NonSocial,popcorn.jpg,5
52,Social,wedding2.jpg,8
52,Social,5628.jpg,5
52,Social,SnewIAPS31.jpg,8
52,NonSocial,5779.jpg,5
52,Social,SnewIAPS30.jpg,6
52,Social,8496.jpg,7
52,NonSocial,7260.jpg,7
52,NonSocial,7281.jpg,7
52,Social,Snewes42.jpg,7
52,NonSocial,7350.jpg,6
52,Social,wedding3.jpg,8
52,Social,SnewIAPS35.jpg,7
52,Social,Snews24.jpg,4
52,NonSocial,7502Lum.jpg,7
52,NonSocial,5480.jpg,6
52,NonSocial,NSadj64rjborder.jpg,8
52,NonSocial,pizza3.jpg,6
52,Social,Snewes7Lum.jpg,6
52,NonSocial,NSadj1ns1rj.jpg,7
52,NonSocial,NSnew7.jpg,5
52,NonSocial,8531Lum.jpg,5
52,Social,Snewes38border.jpg,8
52,Social,Snewes10.jpg,8
52,Social,Snews26.jpg,5
52,NonSocial,NSadj36apaintrj.jpg,6
52,Social,fam1reading.jpg,7
52,Social,SnewIAPS8.jpg,7
52,Social,smile1.jpg,7
52,Social,childreadingborder.jpg,7
52,Social,SnewIAPS27.jpg,8
52,NonSocial,cake8borderLum.jpg,8
52,NonSocial,7508.jpg,6
52,Social,Snews2Lum.jpg,5
52,NonSocial,cake3.jpg,8
52,NonSocial,chips.jpg,6
52,Social,SnewIAPS14Lum.jpg,6
52,NonSocial,7430Lum.jpg,7
52,Social,SnewIAPS13.jpg,5
52,Social,5830.jpg,7
52,NonSocial,NSadj41rj.jpg,5
52,NonSocial,chocolate3border.jpg,7
52,NonSocial,ferrari2.jpg,5
52,Social,Snews5.jpg,6
52,Social,Snews7.jpg,7
52,Social,Snews6.jpg,4
52,Social,family2.jpg,8
52,NonSocial,NSnew3Lum.jpg,5
52,NonSocial,5001.jpg,5
52,NonSocial,NSadj1ns21rjLum.jpg,5
52,NonSocial,ring2Lum.jpg,6
52,NonSocial,choco9border.jpg,7
52,NonSocial,cake2.jpg,7
52,Social,SnewIAPS29Lum.jpg,8
52,Social,smilee.jpg,8
52,Social,Snewes8black.jpg,7
52,NonSocial,7270Lum.jpg,7
52,Social,famreadingborderLum.jpg,7
52,NonSocial,NSadj34rjborderLum.jpg,7
52,Social,smile6.jpg,5
52,NonSocial,5760Lum.jpg,5
52,NonSocial,NSnew14.jpg,5
52,NonSocial,7200.jpg,7
52,Social,2165.jpg,8
52,Social,Snews27.jpg,8
52,NonSocial,pizza.jpg,6
52,Social,SnewIAPS17.jpg,5
52,Social,Snews22.jpg,7
52,Social,wedding.jpg,7
52,NonSocial,7400.jpg,7
52,NonSocial,cake7border.jpg,7
52,Social,Snews25.jpg,8
52,Social,family.jpg,6
52,NonSocial,8503.jpg,9
53,NonSocial,5779.jpg,7
53,Social,Snews25.jpg,8
53,NonSocial,5480.jpg,7
53,NonSocial,pizza.jpg,6
53,NonSocial,7400.jpg,8
53,Social,family.jpg,5
53,NonSocial,ring2Lum.jpg,5
53,NonSocial,choco9border.jpg,6
53,Social,Snews2Lum.jpg,5
53,Social,Snews5.jpg,7
53,Social,childreadingborder.jpg,7
53,NonSocial,yatch.jpg,7
53,NonSocial,NSnew3Lum.jpg,8
53,NonSocial,5760Lum.jpg,7
53,Social,smile6.jpg,7
53,Social,2165.jpg,8
53,Social,Snews22.jpg,8
53,Social,smile1.jpg,7
53,Social,Snews27.jpg,7
53,Social,SnewIAPS13.jpg,8
53,NonSocial,cake8borderLum.jpg,7
53,NonSocial,7200.jpg,7
53,NonSocial,ferrari2.jpg,8
53,NonSocial,5001.jpg,6
53,NonSocial,chocolate3border.jpg,6
53,Social,smilee.jpg,8
53,Social,Snews24.jpg,5
53,NonSocial,NSadj36apaintrj.jpg,3
53,NonSocial,NSnew7.jpg,8
53,NonSocial,NSadj1ns1rj.jpg,7
53,NonSocial,5982.jpg,5
53,NonSocial,NSadj41rj.jpg,5
53,Social,Snewes10.jpg,7
53,Social,5830.jpg,7
53,NonSocial,NSnew12.jpg,5
53,Social,SnewIAPS29Lum.jpg,8
53,NonSocial,cake2.jpg,4
53,Social,SnewIAPS17.jpg,6
53,NonSocial,popcorn.jpg,8
53,NonSocial,NSnew30.jpg,6
53,NonSocial,pizza3.jpg,4
53,NonSocial,7260.jpg,7
53,Social,Snewes8black.jpg,6
53,Social,SnewIAPS30.jpg,7
53,Social,wedding3.jpg,8
53,Social,SnewIAPS27.jpg,9
53,NonSocial,NSnew14.jpg,6
53,Social,Snews26.jpg,7
53,NonSocial,cake3.jpg,6
53,NonSocial,NSadj34rjborderLum.jpg,6
53,NonSocial,7350.jpg,7
53,NonSocial,NSadj64rjborder.jpg,8
53,Social,Snews6.jpg,8
53,Social,Snewes42.jpg,7
53,Social,family2.jpg,8
53,Social,famreadingborderLum.jpg,7
53,NonSocial,chips.jpg,7
53,Social,SnewIAPS14Lum.jpg,5
53,NonSocial,cake7border.jpg,2
53,Social,Snewes7Lum.jpg,7
53,Social,SnewIAPS35.jpg,7
53,Social,Snews7.jpg,6
53,NonSocial,7430Lum.jpg,6
53,Social,wedding.jpg,7
53,NonSocial,8531Lum.jpg,8
53,Social,fam1reading.jpg,7
53,NonSocial,7502Lum.jpg,5
53,NonSocial,7508.jpg,3
53,Social,SnewIAPS28.jpg,6
53,NonSocial,NSadj1ns21rjLum.jpg,7
53,NonSocial,7270Lum.jpg,5
53,Social,8496.jpg,6
53,NonSocial,8503.jpg,7
53,Social,wedding2.jpg,6
53,Social,Snewes38border.jpg,8
53,Social,5628.jpg,7
53,Social,SnewIAPS8.jpg,5
53,NonSocial,7281.jpg,6
53,Social,SnewIAPS36.jpg,5
53,Social,SnewIAPS31.jpg,7
54,Social,Snewes38border.jpg,7
54,Social,Snewes7Lum.jpg,7
54,NonSocial,5480.jpg,7
54,NonSocial,5001.jpg,6
54,NonSocial,NSadj1ns1rj.jpg,6
54,Social,Snewes42.jpg,5
54,NonSocial,cake8borderLum.jpg,6
54,Social,smile1.jpg,7
54,Social,fam1reading.jpg,6
54,NonSocial,NSnew30.jpg,6
54,NonSocial,chocolate3border.jpg,5
54,NonSocial,ferrari2.jpg,6
54,NonSocial,NSadj64rjborder.jpg,7
54,NonSocial,NSnew7.jpg,7
54,Social,SnewIAPS13.jpg,5
54,NonSocial,7260.jpg,6
54,Social,Snewes8black.jpg,5
54,NonSocial,7430Lum.jpg,2
54,NonSocial,NSadj34rjborderLum.jpg,3
54,NonSocial,NSadj36apaintrj.jpg,5
54,NonSocial,5760Lum.jpg,6
54,Social,SnewIAPS30.jpg,9
54,NonSocial,NSadj41rj.jpg,7
54,Social,Snews22.jpg,6
54,NonSocial,NSnew3Lum.jpg,6
54,Social,Snews24.jpg,6
54,NonSocial,7200.jpg,4
54,NonSocial,NSnew14.jpg,6
54,NonSocial,yatch.jpg,6
54,NonSocial,7502Lum.jpg,6
54,Social,Snews2Lum.jpg,5
54,NonSocial,cake3.jpg,1
54,NonSocial,8531Lum.jpg,5
54,Social,5830.jpg,8
54,Social,wedding2.jpg,5
54,Social,Snews27.jpg,6
54,Social,famreadingborderLum.jpg,6
54,Social,family2.jpg,6
54,Social,Snews5.jpg,6
54,Social,SnewIAPS29Lum.jpg,9
54,NonSocial,7350.jpg,4
54,Social,SnewIAPS28.jpg,6
54,Social,SnewIAPS36.jpg,6
54,NonSocial,cake7border.jpg,6
54,Social,5628.jpg,9
54,Social,SnewIAPS14Lum.jpg,5
54,Social,smile6.jpg,5
54,Social,8496.jpg,9
54,NonSocial,7400.jpg,1
54,Social,SnewIAPS8.jpg,6
54,NonSocial,cake2.jpg,1
54,Social,Snews25.jpg,6
54,NonSocial,7508.jpg,8
54,NonSocial,7281.jpg,7
54,Social,SnewIAPS31.jpg,9
54,NonSocial,popcorn.jpg,6
54,NonSocial,pizza.jpg,4
54,NonSocial,5779.jpg,6
54,Social,2165.jpg,6
54,Social,family.jpg,5
54,NonSocial,7270Lum.jpg,3
54,NonSocial,ring2Lum.jpg,6
54,Social,Snews7.jpg,7
54,NonSocial,choco9border.jpg,2
54,Social,childreadingborder.jpg,6
54,NonSocial,pizza3.jpg,1
54,Social,wedding.jpg,6
54,NonSocial,5982.jpg,8
54,Social,smilee.jpg,7
54,Social,SnewIAPS27.jpg,7
54,Social,SnewIAPS17.jpg,6
54,Social,Snews26.jpg,6
54,Social,wedding3.jpg,5
54,Social,Snews6.jpg,6
54,NonSocial,8503.jpg,6
54,NonSocial,chips.jpg,5
54,Social,Snewes10.jpg,6
54,NonSocial,NSadj1ns21rjLum.jpg,6
54,NonSocial,NSnew12.jpg,7
54,Social,SnewIAPS35.jpg,7
55,NonSocial,7200.jpg,8
55,NonSocial,7260.jpg,6
55,Social,Snewes8black.jpg,6
55,Social,smile6.jpg,6
55,Social,SnewIAPS8.jpg,7
55,Social,Snewes10.jpg,8
55,Social,SnewIAPS17.jpg,6
55,Social,Snews26.jpg,6
55,NonSocial,7350.jpg,7
55,NonSocial,cake2.jpg,7
55,NonSocial,7400.jpg,7
55,NonSocial,cake8borderLum.jpg,7
55,Social,SnewIAPS31.jpg,6
55,Social,Snews24.jpg,5
55,NonSocial,NSadj1ns21rjLum.jpg,6
55,Social,family2.jpg,7
55,NonSocial,NSnew3Lum.jpg,6
55,Social,family.jpg,6
55,Social,fam1reading.jpg,7
55,Social,SnewIAPS28.jpg,4
55,Social,8496.jpg,6
55,NonSocial,8503.jpg,6
55,NonSocial,7508.jpg,6
55,Social,Snews6.jpg,6
55,Social,SnewIAPS30.jpg,6
55,Social,wedding.jpg,7
55,Social,Snews25.jpg,8
55,NonSocial,7270Lum.jpg,7
55,Social,SnewIAPS29Lum.jpg,5
55,Social,Snewes42.jpg,6
55,Social,2165.jpg,7
55,NonSocial,ferrari2.jpg,5
55,NonSocial,yatch.jpg,5
55,NonSocial,5982.jpg,6
55,Social,SnewIAPS27.jpg,7
55,NonSocial,NSadj34rjborderLum.jpg,7
55,NonSocial,5001.jpg,6
55,Social,childreadingborder.jpg,7
55,NonSocial,chocolate3border.jpg,6
55,NonSocial,5760Lum.jpg,7
55,Social,Snews7.jpg,6
55,NonSocial,NSnew7.jpg,6
55,Social,5628.jpg,7
55,NonSocial,pizza.jpg,7
55,NonSocial,7502Lum.jpg,7
55,Social,famreadingborderLum.jpg,7
55,NonSocial,choco9border.jpg,7
55,Social,Snews2Lum.jpg,6
55,NonSocial,NSadj36apaintrj.jpg,7
55,Social,SnewIAPS36.jpg,5
55,NonSocial,7281.jpg,6
55,NonSocial,NSnew14.jpg,7
55,Social,SnewIAPS14Lum.jpg,7
55,NonSocial,cake3.jpg,7
55,NonSocial,7430Lum.jpg,5
55,Social,5830.jpg,6
55,NonSocial,5779.jpg,6
55,Social,Snewes7Lum.jpg,7
55,NonSocial,popcorn.jpg,7
55,NonSocial,NSnew30.jpg,6
55,NonSocial,chips.jpg,7
55,Social,SnewIAPS35.jpg,7
55,Social,wedding3.jpg,7
55,Social,wedding2.jpg,7
55,NonSocial,ring2Lum.jpg,5
55,NonSocial,NSadj1ns1rj.jpg,6
55,NonSocial,cake7border.jpg,7
55,NonSocial,pizza3.jpg,6
55,Social,Snewes38border.jpg,8
55,Social,Snews5.jpg,8
55,Social,smilee.jpg,8
55,Social,Snews27.jpg,8
55,NonSocial,NSadj41rj.jpg,6
55,Social,smile1.jpg,8
55,NonSocial,NSadj64rjborder.jpg,7
55,Social,SnewIAPS13.jpg,7
55,NonSocial,5480.jpg,7
55,NonSocial,NSnew12.jpg,7
55,NonSocial,8531Lum.jpg,5
55,Social,Snews22.jpg,8
56,NonSocial,5779.jpg,8
56,Social,childreadingborder.jpg,6
56,Social,SnewIAPS36.jpg,5
56,Social,SnewIAPS13.jpg,9
56,Social,Snews22.jpg,9
56,NonSocial,yatch.jpg,6
56,Social,SnewIAPS27.jpg,9
56,NonSocial,7260.jpg,7
56,NonSocial,7350.jpg,9
56,NonSocial,chips.jpg,8
56,Social,smilee.jpg,7
56,NonSocial,7281.jpg,7
56,NonSocial,NSadj64rjborder.jpg,8
56,Social,5628.jpg,5
56,NonSocial,5001.jpg,5
56,Social,Snewes8black.jpg,6
56,Social,family.jpg,6
56,Social,SnewIAPS31.jpg,9
56,NonSocial,pizza.jpg,9
56,NonSocial,pizza3.jpg,9
56,NonSocial,NSnew3Lum.jpg,9
56,NonSocial,chocolate3border.jpg,1
56,Social,wedding.jpg,7
56,NonSocial,7508.jpg,6
56,Social,SnewIAPS28.jpg,1
56,NonSocial,7400.jpg,1
56,NonSocial,8503.jpg,5
56,NonSocial,popcorn.jpg,6
56,Social,Snews26.jpg,6
56,NonSocial,cake3.jpg,1
56,NonSocial,NSnew14.jpg,5
56,NonSocial,ferrari2.jpg,6
56,Social,family2.jpg,6
56,NonSocial,5982.jpg,9
56,Social,famreadingborderLum.jpg,7
56,Social,Snews25.jpg,9
56,NonSocial,7270Lum.jpg,5
56,Social,SnewIAPS35.jpg,6
56,Social,SnewIAPS29Lum.jpg,6
56,Social,Snewes42.jpg,7
56,NonSocial,cake2.jpg,5
56,Social,Snews27.jpg,7
56,Social,8496.jpg,9
56,NonSocial,NSnew30.jpg,6
56,Social,Snews24.jpg,6
56,NonSocial,NSadj36apaintrj.jpg,5
56,NonSocial,5760Lum.jpg,6
56,NonSocial,NSnew7.jpg,4
56,NonSocial,cake8borderLum.jpg,5
56,Social,smile6.jpg,6
56,NonSocial,NSadj1ns1rj.jpg,5
56,NonSocial,5480.jpg,9
56,Social,Snews7.jpg,9
56,Social,Snewes38border.jpg,9
56,NonSocial,7430Lum.jpg,5
56,NonSocial,7502Lum.jpg,9
56,NonSocial,NSnew12.jpg,6
56,Social,wedding2.jpg,6
56,Social,SnewIAPS17.jpg,9
56,Social,SnewIAPS30.jpg,9
56,Social,fam1reading.jpg,9
56,NonSocial,choco9border.jpg,5
56,NonSocial,7200.jpg,5
56,Social,smile1.jpg,9
56,NonSocial,NSadj34rjborderLum.jpg,5
56,Social,Snews2Lum.jpg,6
56,NonSocial,cake7border.jpg,5
56,Social,wedding3.jpg,7
56,Social,Snewes7Lum.jpg,7
56,NonSocial,NSadj1ns21rjLum.jpg,7
56,NonSocial,8531Lum.jpg,8
56,Social,SnewIAPS8.jpg,7
56,Social,Snews5.jpg,6
56,Social,SnewIAPS14Lum.jpg,6
56,Social,2165.jpg,8
56,NonSocial,ring2Lum.jpg,5
56,Social,Snewes10.jpg,9
56,NonSocial,NSadj41rj.jpg,7
56,Social,Snews6.jpg,8
56,Social,5830.jpg,7
57,NonSocial,chocolate3border.jpg,7
57,Social,Snewes42.jpg,8
57,Social,SnewIAPS29Lum.jpg,7
57,Social,family.jpg,6
57,Social,5830.jpg,8
57,Social,SnewIAPS30.jpg,7
57,Social,Snews7.jpg,6
57,Social,SnewIAPS31.jpg,8
57,NonSocial,popcorn.jpg,6
57,NonSocial,5982.jpg,7
57,Social,Snewes38border.jpg,8
57,NonSocial,choco9border.jpg,7
57,Social,smile6.jpg,8
57,Social,SnewIAPS28.jpg,5
57,Social,Snews24.jpg,6
57,Social,Snews6.jpg,8
57,NonSocial,7508.jpg,7
57,NonSocial,cake2.jpg,6
57,NonSocial,7260.jpg,6
57,Social,SnewIAPS35.jpg,7
57,Social,SnewIAPS14Lum.jpg,6
57,NonSocial,NSadj36apaintrj.jpg,6
57,Social,8496.jpg,8
57,NonSocial,NSadj34rjborderLum.jpg,6
57,NonSocial,8503.jpg,7
57,NonSocial,5480.jpg,8
57,Social,Snews5.jpg,7
57,NonSocial,7281.jpg,6
57,Social,SnewIAPS17.jpg,7
57,NonSocial,7350.jpg,7
57,NonSocial,chips.jpg,6
57,NonSocial,pizza3.jpg,6
57,NonSocial,NSnew7.jpg,7
57,NonSocial,NSadj1ns21rjLum.jpg,8
57,Social,SnewIAPS36.jpg,7
57,NonSocial,cake7border.jpg,6
57,Social,fam1reading.jpg,6
57,NonSocial,NSadj41rj.jpg,7
57,NonSocial,7270Lum.jpg,7
57,NonSocial,NSnew12.jpg,6
57,NonSocial,5760Lum.jpg,8
57,NonSocial,7430Lum.jpg,6
57,NonSocial,ferrari2.jpg,7
57,NonSocial,NSnew3Lum.jpg,7
57,Social,SnewIAPS13.jpg,7
57,NonSocial,cake8borderLum.jpg,5
57,NonSocial,7200.jpg,7
57,NonSocial,NSnew30.jpg,6
57,Social,famreadingborderLum.jpg,7
57,NonSocial,5001.jpg,6
57,Social,Snews25.jpg,7
57,Social,childreadingborder.jpg,7
57,Social,5628.jpg,8
57,NonSocial,ring2Lum.jpg,5
57,NonSocial,7400.jpg,6
57,Social,Snews22.jpg,7
57,Social,smilee.jpg,6
57,Social,wedding2.jpg,8
57,NonSocial,pizza.jpg,6
57,Social,Snews2Lum.jpg,7
57,Social,wedding.jpg,6
57,NonSocial,NSnew14.jpg,5
57,Social,Snewes10.jpg,7
57,Social,smile1.jpg,6
57,NonSocial,yatch.jpg,7
57,Social,Snews27.jpg,7
57,NonSocial,NSadj64rjborder.jpg,5
57,NonSocial,8531Lum.jpg,5
57,Social,Snewes8black.jpg,6
57,Social,SnewIAPS27.jpg,7
57,Social,Snews26.jpg,7
57,Social,wedding3.jpg,6
57,NonSocial,cake3.jpg,5
57,Social,Snewes7Lum.jpg,8
57,NonSocial,7502Lum.jpg,9
57,Social,family2.jpg,7
57,NonSocial,NSadj1ns1rj.jpg,8
57,Social,SnewIAPS8.jpg,7
57,NonSocial,5779.jpg,7
57,Social,2165.jpg,7
58,NonSocial,NSadj1ns1rj.jpg,6
58,Social,Snews24.jpg,4
58,NonSocial,popcorn.jpg,6
58,NonSocial,7508.jpg,3
58,NonSocial,ring2Lum.jpg,5
58,NonSocial,5982.jpg,4
58,Social,Snews6.jpg,6
58,NonSocial,5760Lum.jpg,6
58,NonSocial,NSnew14.jpg,4
58,NonSocial,5480.jpg,4
58,Social,Snews2Lum.jpg,5
58,NonSocial,cake3.jpg,7
58,Social,famreadingborderLum.jpg,5
58,Social,Snews25.jpg,6
58,Social,SnewIAPS13.jpg,5
58,Social,SnewIAPS14Lum.jpg,6
58,Social,wedding.jpg,4
58,Social,Snews27.jpg,4
58,NonSocial,chips.jpg,6
58,Social,fam1reading.jpg,6
58,NonSocial,8503.jpg,4
58,NonSocial,7502Lum.jpg,6
58,Social,Snews26.jpg,5
58,NonSocial,7260.jpg,5
58,Social,SnewIAPS30.jpg,4
58,Social,Snews5.jpg,6
58,NonSocial,ferrari2.jpg,5
58,NonSocial,NSadj34rjborderLum.jpg,6
58,Social,Snewes7Lum.jpg,6
58,NonSocial,NSnew7.jpg,5
58,NonSocial,5001.jpg,6
58,Social,wedding3.jpg,6
58,NonSocial,7200.jpg,6
58,Social,8496.jpg,4
58,Social,5830.jpg,6
58,NonSocial,pizza3.jpg,6
58,Social,smile6.jpg,6
58,Social,SnewIAPS17.jpg,5
58,Social,2165.jpg,6
58,NonSocial,NSnew30.jpg,5
58,NonSocial,8531Lum.jpg,5
58,Social,SnewIAPS27.jpg,6
58,NonSocial,yatch.jpg,4
58,NonSocial,NSadj41rj.jpg,6
58,NonSocial,7350.jpg,4
58,NonSocial,NSnew3Lum.jpg,4
58,Social,family2.jpg,6
58,Social,smile1.jpg,5
58,Social,5628.jpg,5
58,Social,Snewes42.jpg,5
58,Social,SnewIAPS36.jpg,6
58,NonSocial,7270Lum.jpg,6
58,Social,Snews7.jpg,6
58,NonSocial,choco9border.jpg,6
58,NonSocial,7281.jpg,4
58,NonSocial,cake2.jpg,6
58,Social,Snewes8black.jpg,6
58,NonSocial,NSadj36apaintrj.jpg,6
58,Social,smilee.jpg,6
58,NonSocial,pizza.jpg,4
58,NonSocial,5779.jpg,6
58,NonSocial,cake8borderLum.jpg,6
58,NonSocial,7430Lum.jpg,4
58,NonSocial,chocolate3border.jpg,5
58,Social,SnewIAPS28.jpg,5
58,NonSocial,NSadj1ns21rjLum.jpg,6
58,NonSocial,NSnew12.jpg,6
58,NonSocial,cake7border.jpg,6
58,NonSocial,7400.jpg,6
58,Social,SnewIAPS29Lum.jpg,3
58,Social,SnewIAPS35.jpg,6
58,Social,Snewes10.jpg,6
58,Social,family.jpg,5
58,Social,Snews22.jpg,6
58,Social,wedding2.jpg,6
58,Social,SnewIAPS8.jpg,5
58,Social,SnewIAPS31.jpg,7
58,NonSocial,NSadj64rjborder.jpg,6
58,Social,Snewes38border.jpg,6
58,Social,childreadingborder.jpg,6
59,Social,Snewes8black.jpg,7
59,NonSocial,cake3.jpg,6
59,NonSocial,5480.jpg,8
59,NonSocial,pizza3.jpg,6
59,Social,family.jpg,5
59,NonSocial,cake8borderLum.jpg,6
59,NonSocial,8531Lum.jpg,4
59,NonSocial,NSnew3Lum.jpg,6
59,NonSocial,5779.jpg,7
59,NonSocial,7508.jpg,7
59,NonSocial,5760Lum.jpg,8
59,Social,SnewIAPS17.jpg,6
59,Social,SnewIAPS35.jpg,8
59,Social,Snews22.jpg,6
59,Social,wedding2.jpg,7
59,NonSocial,NSadj41rj.jpg,6
59,Social,SnewIAPS8.jpg,6
59,NonSocial,5001.jpg,7
59,Social,SnewIAPS31.jpg,9
